id,date,sp,lat,long,d,id_transect,elev,loc,h,w,wr
25019,2012-09-10,Qpy,36.96899,-3.41699,3,P026,1892,CA,5,2.4702100000000002,1.287
25020,2012-09-10,Qpy,36.96899,-3.41699,NA,P026,1892,CA,1.2,NA,NA
25021,2012-09-10,Qpy,36.96899,-3.41699,13,P026,1892,CA,5.5,24.259950000000003,24.166999999999998
22831,2012-11-12,Qpy,36.95864,-3.43251,25,P028,1845,CA,8,130.5,89.37499999999999
22832,2012-11-12,Qpy,36.95864,-3.43251,24,P028,1845,CA,6,90.20160000000001,82.368
22833,2012-11-12,Qpy,36.95864,-3.43251,3,P028,1845,CA,1.32,0.4799114400000001,1.287
22834,2012-11-12,Qpy,36.95864,-3.43251,4,P028,1845,CA,1.61,0.4608188800000001,2.288
22836,2012-11-12,Qpy,36.95864,-3.43251,5,P028,1845,CA,1.33,0.08076850000000005,3.5749999999999997
22839,2012-11-12,Qpy,36.95864,-3.43251,15,P028,1845,CA,6.6,38.7585,32.175
22840,2012-11-12,Qpy,36.95864,-3.43251,32,P028,1845,CA,7.5,200.448,146.432
22841,2012-11-12,Qpy,36.95864,-3.43251,19,P028,1845,CA,4.6,43.34166,51.623
22842,2012-11-12,Qpy,36.95864,-3.43251,21,P028,1845,CA,4.8,55.24848000000001,63.062999999999995
22843,2012-11-12,Qpy,36.95864,-3.43251,28,P028,1845,CA,5.7,116.63568000000002,112.112
22844,2012-11-12,Qpy,36.95864,-3.43251,10,P028,1845,CA,3.5,9.135000000000002,14.299999999999999
22845,2012-11-12,Qpy,36.95864,-3.43251,4,P028,1845,CA,1.43,0.3627894400000001,2.288
22846,2012-11-12,Qpy,36.95864,-3.43251,3,P028,1845,CA,1.17,0.39878514000000004,1.287
22848,2012-11-12,Qpy,36.95864,-3.43251,6,P028,1845,CA,1.37,-0.17514583999999986,5.148
22849,2012-11-12,Qpy,36.95864,-3.43251,36,P028,1845,CA,10.5,355.16880000000003,185.32799999999997
22850,2012-11-12,Qpy,36.95864,-3.43251,29,P028,1845,CA,6.5,142.67565000000002,120.26299999999999
22851,2012-11-12,Qpy,36.95864,-3.43251,13,P028,1845,CA,6,26.465400000000002,24.166999999999998
22852,2012-11-12,Qpy,36.95864,-3.43251,9,P028,1845,CA,3.8,8.03358,11.582999999999998
22853,2012-11-12,Qpy,36.95864,-3.43251,30,P028,1845,CA,12,281.88,128.7
22854,2012-11-12,Qpy,36.95864,-3.43251,8,P028,1845,CA,2.3,3.84192,9.152
22855,2012-11-12,Qpy,36.95864,-3.43251,24,P028,1845,CA,4.7,70.65792,82.368
22856,2012-11-12,Qpy,36.95864,-3.43251,11,P028,1845,CA,3.5,11.05335,17.302999999999997
22858,2012-11-12,Qpy,36.95864,-3.43251,20,P028,1845,CA,4.5,46.980000000000004,57.199999999999996
22859,2012-11-12,Qpy,36.95864,-3.43251,25,P028,1845,CA,4.3,70.14375,89.37499999999999
22953,2012-11-12,Qpy,36.95785,-3.42999,36,P031,1815,CA,4.5,152.2152,185.32799999999997
22954,2012-11-12,Qpy,36.95785,-3.42999,5,P031,1815,CA,1.84,0.3609880000000001,3.5749999999999997
22955,2012-11-12,Qpy,36.95785,-3.42999,4,P031,1815,CA,1.52,0.41180416000000014,2.288
22956,2012-11-12,Qpy,36.95785,-3.42999,9,P031,1815,CA,2.5,5.2852500000000004,11.582999999999998
22957,2012-11-12,Qpy,36.95785,-3.42999,6,P031,1815,CA,2.06,0.2080580800000001,5.148
22959,2012-11-12,Qpy,36.95785,-3.42999,7,P031,1815,CA,2.5,0.13190500000000005,7.007
22960,2012-11-12,Qpy,36.95785,-3.42999,4,P031,1815,CA,1.9,0.6187552000000001,2.288
22961,2012-11-12,Qpy,36.95785,-3.42999,5,P031,1815,CA,2.3,0.6137349999999999,3.5749999999999997
22962,2012-11-12,Qpy,36.95785,-3.42999,5,P031,1815,CA,2,0.4489,3.5749999999999997
22963,2012-11-12,Qpy,36.95785,-3.42999,12,P031,1815,CA,4.5,16.9128,20.592
22964,2012-11-12,Qpy,36.95785,-3.42999,12,P031,1815,CA,4.5,16.9128,20.592
22965,2012-11-12,Qpy,36.95785,-3.42999,9,P031,1815,CA,4,8.4564,11.582999999999998
22966,2012-11-12,Qpy,36.95785,-3.42999,9,P031,1815,CA,4.5,9.51345,11.582999999999998
22967,2012-11-12,Qpy,36.95785,-3.42999,10,P031,1815,CA,5,13.05,14.299999999999999
22969,2012-11-12,Qpy,36.95785,-3.42999,5,P031,1815,CA,1.8,0.3390100000000001,3.5749999999999997
22970,2012-11-12,Qpy,36.95785,-3.42999,23,P031,1815,CA,8.5,117.35865000000001,75.64699999999999
22971,2012-11-12,Qpy,36.95785,-3.42999,13,P031,1815,CA,3.7,16.320330000000002,24.166999999999998
22972,2012-11-12,Qpy,36.95785,-3.42999,41,P031,1815,CA,5.5,241.30755000000002,240.38299999999998
22973,2012-11-12,Qpy,36.95785,-3.42999,6,P031,1815,CA,1.95,0.1469676000000002,5.148
22974,2012-11-12,Qpy,36.95785,-3.42999,7,P031,1815,CA,3,0.41308600000000006,7.007
22975,2012-11-12,Qpy,36.95785,-3.42999,5,P031,1815,CA,3.1,1.053295,3.5749999999999997
22976,2012-11-12,Qpy,36.95785,-3.42999,8,P031,1815,CA,1.97,3.2906880000000003,9.152
22977,2012-11-12,Qpy,36.95785,-3.42999,27,P031,1815,CA,10,190.269,104.24699999999999
22979,2012-11-12,Qpy,36.95785,-3.42999,3,P031,1815,CA,1.83,0.7557408600000001,1.287
22980,2012-11-12,Qpy,36.95785,-3.42999,12,P031,1815,CA,3.4,12.77856,20.592
22981,2012-11-12,Qpy,36.95785,-3.42999,3,P031,1815,CA,1.25,0.44205250000000007,1.287
22982,2012-11-12,Qpy,36.95785,-3.42999,8,P031,1815,CA,4,6.6816,9.152
22983,2012-11-12,Qpy,36.95785,-3.42999,9,P031,1815,CA,3.8,8.03358,11.582999999999998
22984,2012-11-12,Qpy,36.95785,-3.42999,9,P031,1815,CA,3.8,8.03358,11.582999999999998
22985,2012-11-12,Qpy,36.95785,-3.42999,6,P031,1815,CA,2.5,0.45242000000000016,5.148
22986,2012-11-12,Qpy,36.95785,-3.42999,8,P031,1815,CA,4,6.6816,9.152
22987,2012-11-12,Qpy,36.95785,-3.42999,8,P031,1815,CA,4,6.6816,9.152
22988,2012-11-12,Qpy,36.95785,-3.42999,4,P031,1815,CA,2,0.6732160000000001,2.288
22990,2012-11-12,Qpy,36.95785,-3.42999,9,P031,1815,CA,4,8.4564,11.582999999999998
22991,2012-11-12,Qpy,36.95785,-3.42999,4,P031,1815,CA,1.7,0.5098336,2.288
22992,2012-11-12,Qpy,36.95785,-3.42999,13,P031,1815,CA,4.2,18.525780000000005,24.166999999999998
22993,2012-11-12,Qpy,36.95785,-3.42999,9,P031,1815,CA,4,8.4564,11.582999999999998
22994,2012-11-12,Qpy,36.95785,-3.42999,23,P031,1815,CA,8,110.4552,75.64699999999999
22995,2012-11-12,Qpy,36.95785,-3.42999,5,P031,1815,CA,2,0.4489,3.5749999999999997
22996,2012-11-12,Qpy,36.95785,-3.42999,21,P031,1815,CA,8.5,97.83585000000001,63.062999999999995
22997,2012-11-12,Qpy,36.95785,-3.42999,22,P031,1815,CA,9,113.69160000000001,69.21199999999999
23175,2012-10-31,Qpy,37.12511,-3.35712,20,A029,1575,SJ,8,83.52000000000001,57.199999999999996
23176,2012-10-31,Qpy,37.12511,-3.35712,17,A029,1575,SJ,7,52.8003,41.327
23177,2012-10-31,Qpy,37.12511,-3.35712,28,A029,1575,SJ,9,184.16160000000002,112.112
23178,2012-10-31,Qpy,37.12511,-3.35712,27,A029,1575,SJ,11,209.29590000000002,104.24699999999999
23179,2012-10-31,Qpy,37.12511,-3.35712,40,A029,1575,SJ,13,542.8800000000001,228.79999999999998
23180,2012-10-31,Qpy,37.12511,-3.35712,31,A029,1575,SJ,9,225.7389,137.423
23182,2012-10-31,Qpy,37.12511,-3.35712,27,A029,1575,SJ,13,247.3497,104.24699999999999
23184,2012-10-31,Qpy,37.12511,-3.35712,14,A029,1575,SJ,5,25.578000000000003,28.028
23185,2012-10-31,Qpy,37.12511,-3.35712,35,A029,1575,SJ,9,287.75250000000005,175.17499999999998
23186,2012-10-31,Qpy,37.12511,-3.35712,38,A029,1575,SJ,9,339.1956,206.492
23187,2012-10-31,Qpy,37.12511,-3.35712,30,A029,1575,SJ,7,164.43,128.7
23189,2012-10-31,Qpy,37.12511,-3.35712,41,A029,1575,SJ,12,526.4892000000001,240.38299999999998
23190,2012-10-31,Qpy,37.12511,-3.35712,33,A029,1575,SJ,9,255.80610000000001,155.72699999999998
23192,2012-10-31,Qpy,37.12511,-3.35712,28,A029,1575,SJ,8,163.69920000000002,112.112
25635,2012-11-08,Qpy,37.12559,-3.36589,2.5,A024,1629,SJ,1.7,0.75441625,0.8937499999999999
25636,2012-11-08,Qpy,37.12559,-3.36589,7,A024,1629,SJ,3,0.41308600000000006,7.007
25637,2012-11-08,Qpy,37.12559,-3.36589,3.5,A024,1629,SJ,2,0.7666810000000001,1.75175
25638,2012-11-08,Qpy,37.12559,-3.36589,28,A024,1629,SJ,4.5,92.08080000000001,112.112
25639,2012-11-08,Qpy,37.12559,-3.36589,30,A024,1629,SJ,5,117.45000000000002,128.7
25640,2012-11-08,Qpy,37.12559,-3.36589,24,A024,1629,SJ,8,120.26880000000001,82.368
25641,2012-11-08,Qpy,37.12559,-3.36589,2,A024,1629,SJ,1.6,0.7570432000000001,0.572
25642,2012-11-08,Qpy,37.12559,-3.36589,23,A024,1629,SJ,8,110.4552,75.64699999999999
25643,2012-11-08,Qpy,37.12559,-3.36589,30,A024,1629,SJ,5,117.45000000000002,128.7
25645,2012-11-08,Qpy,37.12559,-3.36589,38,A024,1629,SJ,9.5,358.0398,206.492
25646,2012-11-08,Qpy,37.12559,-3.36589,24,A024,1629,SJ,8.5,127.78560000000002,82.368
25647,2012-11-08,Qpy,37.12559,-3.36589,40,A024,1629,SJ,9,375.84000000000003,228.79999999999998
25648,2012-11-08,Qpy,37.12559,-3.36589,29,A024,1629,SJ,8.5,186.57585000000003,120.26299999999999
25649,2012-11-08,Qpy,37.12559,-3.36589,19,A024,1629,SJ,7,65.9547,51.623
25650,2012-11-08,Qpy,37.12559,-3.36589,30,A024,1629,SJ,9,211.41000000000003,128.7
25651,2012-11-08,Qpy,37.12559,-3.36589,2.1,A024,1629,SJ,1.5,0.69289887000000006,0.63063
25652,2012-11-08,Qpy,37.12559,-3.36589,26,A024,1629,SJ,9,158.79240000000001,96.66799999999999
25653,2012-11-08,Qpy,37.12559,-3.36589,30,A024,1629,SJ,8,187.92000000000002,128.7
25654,2012-11-08,Qpy,37.12559,-3.36589,29,A024,1629,SJ,7,153.65070000000003,120.26299999999999
25656,2012-11-08,Qpy,37.12559,-3.36589,NA,A024,1629,SJ,1.5,NA,NA
25658,2012-11-08,Qpy,37.12559,-3.36589,NA,A024,1629,SJ,1.2,NA,NA
25659,2012-11-08,Qpy,37.12559,-3.36589,NA,A024,1629,SJ,1.5,NA,NA
25660,2012-10-31,Qpy,37.12443,-3.35696,23,A028,1604,SJ,8,110.4552,75.64699999999999
25661,2012-10-31,Qpy,37.12443,-3.35696,21,A028,1604,SJ,8.5,97.83585000000001,63.062999999999995
25662,2012-10-31,Qpy,37.12443,-3.35696,12,A028,1604,SJ,1.43,5.374512,20.592
25663,2012-10-31,Qpy,37.12443,-3.35696,21,A028,1604,SJ,7.5,86.32575000000001,63.062999999999995
25664,2012-10-31,Qpy,37.12443,-3.35696,28,A028,1604,SJ,9.5,194.39280000000002,112.112
25665,2012-10-31,Qpy,37.12443,-3.35696,22,A028,1604,SJ,7,88.4268,69.21199999999999
25667,2012-10-31,Qpy,37.12443,-3.35696,18,A028,1604,SJ,5.5,46.510200000000005,46.331999999999994
25668,2012-10-31,Qpy,37.12443,-3.35696,15,A028,1604,SJ,1.56,9.161100000000001,32.175
25669,2012-10-31,Qpy,37.12443,-3.35696,51,A028,1604,SJ,12,814.6332,371.943
25670,2012-10-31,Qpy,37.12443,-3.35696,27,A028,1604,SJ,12,228.32280000000003,104.24699999999999
25671,2012-10-31,Qpy,37.12443,-3.35696,35,A028,1604,SJ,13,415.64250000000004,175.17499999999998
25672,2012-10-31,Qpy,37.12443,-3.35696,23,A028,1604,SJ,7,96.6483,75.64699999999999
25673,2012-10-31,Qpy,37.12443,-3.35696,25,A028,1604,SJ,10,163.125,89.37499999999999
25674,2012-10-31,Qpy,37.12443,-3.35696,18,A028,1604,SJ,7,59.1948,46.331999999999994
25675,2012-10-31,Qpy,37.12443,-3.35696,27,A028,1604,SJ,11,209.29590000000002,104.24699999999999
25676,2012-10-31,Qpy,37.12443,-3.35696,28,A028,1604,SJ,9,184.16160000000002,112.112
25678,2012-10-31,Qpy,37.12443,-3.35696,25,A028,1604,SJ,8.5,138.65625,89.37499999999999
25679,2012-10-31,Qpy,37.12443,-3.35696,27,A028,1604,SJ,10,190.269,104.24699999999999
25680,2012-10-31,Qpy,37.12443,-3.35696,3,A028,1604,SJ,1.02,0.3176588400000001,1.287
25681,2012-10-31,Qpy,37.12443,-3.35696,1.8,A028,1604,SJ,1.05,1.1491500000000001,0.46332
25682,2012-10-31,Qpy,37.12443,-3.35696,22,A028,1604,SJ,7,88.4268,69.21199999999999
25683,2012-10-31,Qpy,37.12443,-3.35696,25,A028,1604,SJ,8,130.5,89.37499999999999
25684,2012-10-31,Qpy,37.12443,-3.35696,19,A028,1604,SJ,8.5,80.08785,51.623
25685,2012-10-31,Qpy,37.12443,-3.35696,23,A028,1604,SJ,8.75,120.81037500000001,75.64699999999999
25686,2012-10-31,Qpy,37.12443,-3.35696,27,A028,1604,SJ,8,152.2152,104.24699999999999
25687,2012-10-31,Qpy,37.12443,-3.35696,27,A028,1604,SJ,9.5,180.75555,104.24699999999999
25688,2012-10-31,Qpy,37.12443,-3.35696,9.5,A028,1604,SJ,4.5,10.5998625,12.90575
25690,2012-10-31,Qpy,37.12443,-3.35696,1.5,A028,1604,SJ,1.1,0.8574999999999999,0.32175
25694,2012-10-31,Qpy,37.12358,-3.35758,20,A027,1613,SJ,8,83.52000000000001,57.199999999999996
25721,2012-10-31,Qpy,37.12358,-3.35758,25,A027,1613,SJ,8.5,138.65625,89.37499999999999
25723,2012-10-31,Qpy,37.12358,-3.35758,22,A027,1613,SJ,7,88.4268,69.21199999999999
25724,2012-10-31,Qpy,37.12358,-3.35758,28,A027,1613,SJ,9,184.16160000000002,112.112
25726,2012-10-31,Qpy,37.12358,-3.35758,28,A027,1613,SJ,9,184.16160000000002,112.112
25727,2012-10-31,Qpy,37.12358,-3.35758,28,A027,1613,SJ,9,184.16160000000002,112.112
25728,2012-10-31,Qpy,37.12358,-3.35758,25,A027,1613,SJ,6,97.875,89.37499999999999
25731,2012-10-31,Qpy,37.12358,-3.35758,1.5,A027,1613,SJ,1.1,0.8574999999999999,0.32175
25736,2012-10-31,Qpy,37.12358,-3.35758,2.5,A027,1613,SJ,1,0.37686250000000004,0.8937499999999999
25737,2012-10-31,Qpy,37.12358,-3.35758,3.5,A027,1613,SJ,1.4,0.4411266999999999,1.75175
25738,2012-10-31,Qpy,37.12358,-3.35758,3,A027,1613,SJ,1.5,0.5772630000000001,1.287
25739,2012-10-31,Qpy,37.12358,-3.35758,1.5,A027,1613,SJ,1.02,0.8931,0.32175
25740,2012-10-31,Qpy,37.12358,-3.35758,2.5,A027,1613,SJ,1.23,0.500915875,0.8937499999999999
25743,2012-10-31,Qpy,37.12358,-3.35758,2.5,A027,1613,SJ,1.3,0.5386712500000002,0.8937499999999999
26026,2013-10-03,Qpy,37.12145,-3.35708,NA,A036,1720,SJ,1.2,NA,NA
26059,2013-10-03,Qpy,37.12145,-3.35708,25,A036,1720,SJ,15,244.6875,89.37499999999999
26060,2013-10-03,Qpy,37.12145,-3.35708,14,A036,1720,SJ,8.5,43.482600000000005,28.028
26061,2013-10-03,Qpy,37.12145,-3.35708,17,A036,1720,SJ,7,52.8003,41.327
26062,2013-10-03,Qpy,37.12145,-3.35708,34,A036,1720,SJ,11,331.8876,165.308
26065,2013-10-03,Qpy,37.12145,-3.35708,NA,A036,1720,SJ,1.6,NA,NA
26079,2013-10-03,Qpy,37.12103,-3.35877,23,A037,1729,SJ,7,96.6483,75.64699999999999
26080,2013-10-03,Qpy,37.12103,-3.35877,29,A037,1729,SJ,17,373.15170000000006,120.26299999999999
26082,2013-10-03,Qpy,37.12103,-3.35877,33,A037,1729,SJ,13,369.4977,155.72699999999998
26083,2013-10-03,Qpy,37.12103,-3.35877,27,A037,1729,SJ,15,285.4035,104.24699999999999
26086,2013-10-03,Qpy,37.12103,-3.35877,13,A037,1729,SJ,9.5,41.90355000000001,24.166999999999998
26090,2013-10-03,Qpy,37.12103,-3.35877,24,A037,1729,SJ,15,225.50400000000002,82.368
26091,2013-10-03,Qpy,37.12103,-3.35877,3,A037,1729,SJ,1.6,0.6313472000000001,1.287
26092,2013-10-03,Qpy,37.12103,-3.35877,29,A037,1729,SJ,11,241.45110000000003,120.26299999999999
26093,2013-10-03,Qpy,37.12103,-3.35877,22,A037,1729,SJ,10,126.32400000000001,69.21199999999999
26126,2013-10-03,Qpy,37.12275,-3.35969,1,A038,1652,SJ,1.6,0.18599999999999994,0.143
26127,2013-10-03,Qpy,37.12275,-3.35969,1,A038,1652,SJ,1.1,0.4085,0.143
26128,2013-10-03,Qpy,37.12275,-3.35969,2,A038,1652,SJ,1.1,0.48796720000000016,0.572
26129,2013-10-03,Qpy,37.12275,-3.35969,2,A038,1652,SJ,1.1,0.48796720000000016,0.572
26130,2013-10-03,Qpy,37.12275,-3.35969,21,A038,1652,SJ,9.5,109.34595000000002,63.062999999999995
26131,2013-10-03,Qpy,37.12275,-3.35969,24,A038,1652,SJ,10,150.336,82.368
26135,2013-10-03,Qpy,37.12275,-3.35969,2,A038,1652,SJ,1,0.43415200000000004,0.572
26137,2013-10-03,Qpy,37.12275,-3.35969,27,A038,1652,SJ,9.5,180.75555,104.24699999999999
26139,2013-10-03,Qpy,37.12275,-3.35969,18,A038,1652,SJ,8,67.6512,46.331999999999994
26140,2013-10-03,Qpy,37.12275,-3.35969,2,A038,1652,SJ,1.15,0.5148748,0.572
26141,2013-10-03,Qpy,37.12275,-3.35969,3,A038,1652,SJ,1.8,0.7395156000000002,1.287
26142,2013-10-03,Qpy,37.12275,-3.35969,2,A038,1652,SJ,1.4,0.6494128,0.572
26143,2013-10-03,Qpy,37.12275,-3.35969,2,A038,1652,SJ,1.4,0.6494128,0.572
26144,2013-10-03,Qpy,37.12275,-3.35969,31,A038,1652,SJ,9.5,238.27995,137.423
26145,2013-10-03,Qpy,37.12275,-3.35969,29,A038,1652,SJ,10,219.50100000000003,120.26299999999999
26147,2013-10-03,Qpy,37.12275,-3.35969,4,A038,1652,SJ,1.9,0.6187552000000001,2.288
26148,2013-10-03,Qpy,37.12275,-3.35969,2,A038,1652,SJ,1.2,0.5417824,0.572
26149,2013-10-03,Qpy,37.12275,-3.35969,2,A038,1652,SJ,1.5,0.7032280000000001,0.572
26153,2013-10-03,Qpy,37.12275,-3.35969,11,A038,1652,SJ,4.5,14.211450000000001,17.302999999999997
26154,2013-10-03,Qpy,37.12275,-3.35969,12,A038,1652,SJ,3.5,13.1544,20.592
26157,2013-10-03,Qpy,37.12275,-3.35969,18,A038,1652,SJ,7,59.1948,46.331999999999994
26158,2013-10-03,Qpy,37.12275,-3.35969,2,A038,1652,SJ,1.2,0.5417824,0.572
26159,2013-10-03,Qpy,37.12275,-3.35969,18,A038,1652,SJ,7.5,63.423,46.331999999999994
26207,2013-10-03,Qpy,37.12352,-3.36041,16,A039,1583,SJ,4,26.7264,36.608
26208,2013-10-03,Qpy,37.12352,-3.36041,14,A039,1583,SJ,3.5,17.904600000000002,28.028
26209,2013-10-03,Qpy,37.12352,-3.36041,17,A039,1583,SJ,5.5,41.48595,41.327
26210,2013-10-03,Qpy,37.12352,-3.36041,2,A039,1583,SJ,1.1,0.48796720000000016,0.572
26211,2013-10-03,Qpy,37.12352,-3.36041,19,A039,1583,SJ,5,47.1105,51.623
26212,2013-10-03,Qpy,37.12352,-3.36041,19,A039,1583,SJ,6,56.5326,51.623
26218,2013-10-04,Qpy,37.12437,-3.36372,NA,A035,1615,SJ,1.7,NA,NA
26219,2013-10-04,Qpy,37.12437,-3.36372,NA,A035,1615,SJ,1,NA,NA
26220,2013-10-04,Qpy,37.12437,-3.36372,32,A035,1615,SJ,17,454.34880000000004,146.432
26221,2013-10-04,Qpy,37.12437,-3.36372,28,A035,1615,SJ,16,327.39840000000004,112.112
26222,2013-10-04,Qpy,37.12437,-3.36372,21,A035,1615,SJ,9.5,109.34595000000002,63.062999999999995
26223,2013-10-04,Qpy,37.12437,-3.36372,24,A035,1615,SJ,9,135.3024,82.368
26224,2013-10-04,Qpy,37.12437,-3.36372,3,A035,1615,SJ,1.95,0.8206419000000001,1.287
26226,2013-10-04,Qpy,37.12437,-3.36372,28,A035,1615,SJ,11,225.08640000000003,112.112
26242,2013-10-04,Qpy,37.12437,-3.36372,36,A035,1615,SJ,11,372.08160000000004,185.32799999999997
26243,2013-10-04,Qpy,37.12437,-3.36372,2,A035,1615,SJ,1.75,0.8377660000000001,0.572
26244,2013-10-04,Qpy,37.12437,-3.36372,32,A035,1615,SJ,11,293.9904,146.432
26245,2013-10-04,Qpy,37.12437,-3.36372,3,A035,1615,SJ,2.2,0.9558524000000003,1.287
26246,2013-10-04,Qpy,37.12437,-3.36372,22,A035,1615,SJ,9,113.69160000000001,69.21199999999999
26247,2013-10-04,Qpy,37.12437,-3.36372,18,A035,1615,SJ,8,67.6512,46.331999999999994
26248,2013-10-04,Qpy,37.12437,-3.36372,19,A035,1615,SJ,9,84.7989,51.623
26249,2013-10-04,Qpy,37.12437,-3.36372,2,A035,1615,SJ,1.4,0.6494128,0.572
26250,2013-10-04,Qpy,37.12437,-3.36372,1,A035,1615,SJ,1.2,0.364,0.143
26252,2013-10-04,Qpy,37.12437,-3.36372,19,A035,1615,SJ,8.5,80.08785,51.623
26253,2013-10-04,Qpy,37.12437,-3.36372,23,A035,1615,SJ,10,138.06900000000002,75.64699999999999
26254,2013-10-04,Qpy,37.12437,-3.36372,18,A035,1615,SJ,7,59.1948,46.331999999999994
26255,2013-10-04,Qpy,37.12437,-3.36372,19,A035,1615,SJ,9.5,89.50995,51.623
26256,2013-10-04,Qpy,37.12437,-3.36372,2,A035,1615,SJ,1.2,0.5417824,0.572
26257,2013-10-04,Qpy,37.12437,-3.36372,1,A035,1615,SJ,1.1,0.4085,0.143
26266,2013-10-04,Qpy,37.12437,-3.36372,NA,A035,1615,SJ,1.2,NA,NA
26268,2013-10-04,Qpy,37.12783,-3.36453,2,A034,1507,SJ,1.7,0.8108584,0.572
26269,2013-10-04,Qpy,37.12783,-3.36453,2,A034,1507,SJ,1.8,0.8646736000000002,0.572
26270,2013-10-04,Qpy,37.12783,-3.36453,14,A034,1507,SJ,6,30.693600000000004,28.028
26271,2013-10-04,Qpy,37.12783,-3.36453,11,A034,1507,SJ,4.5,14.211450000000001,17.302999999999997
26272,2013-10-04,Qpy,37.12783,-3.36453,2,A034,1507,SJ,1.9,0.9184888,0.572
26274,2013-10-04,Qpy,37.12783,-3.36453,20,A034,1507,SJ,7.5,78.30000000000001,57.199999999999996
26275,2013-10-04,Qpy,37.12783,-3.36453,19,A034,1507,SJ,8,75.3768,51.623
26276,2013-10-04,Qpy,37.12783,-3.36453,18,A034,1507,SJ,8,67.6512,46.331999999999994
26277,2013-10-04,Qpy,37.12783,-3.36453,20,A034,1507,SJ,11,114.84000000000002,57.199999999999996
26278,2013-10-04,Qpy,37.12783,-3.36453,23,A034,1507,SJ,12,165.68280000000001,75.64699999999999
26279,2013-10-04,Qpy,37.12783,-3.36453,2,A034,1507,SJ,1.55,0.7301356000000001,0.572
26280,2013-10-04,Qpy,37.12783,-3.36453,1,A034,1507,SJ,1.1,0.4085,0.143
26281,2013-10-04,Qpy,37.12783,-3.36453,23,A034,1507,SJ,12,165.68280000000001,75.64699999999999
26282,2013-10-04,Qpy,37.12783,-3.36453,27,A034,1507,SJ,14,266.3766,104.24699999999999
26284,2013-10-04,Qpy,37.12783,-3.36453,1,A034,1507,SJ,1,0.453,0.143
26285,2013-10-04,Qpy,37.12783,-3.36453,NA,A034,1507,SJ,1.4,NA,NA
26286,2013-10-04,Qpy,37.12783,-3.36453,NA,A034,1507,SJ,1.3,NA,NA
26287,2013-10-04,Qpy,37.12783,-3.36453,NA,A034,1507,SJ,1.5,NA,NA
26290,2013-10-04,Qpy,37.12783,-3.36453,17,A034,1507,SJ,8.5,64.11465,41.327
26291,2013-10-04,Qpy,37.12783,-3.36453,20,A034,1507,SJ,10,104.4,57.199999999999996
26292,2013-10-04,Qpy,37.12783,-3.36453,19,A034,1507,SJ,9,84.7989,51.623
26294,2013-10-04,Qpy,37.12783,-3.36453,25,A034,1507,SJ,14,228.375,89.37499999999999
26295,2013-10-04,Qpy,37.12783,-3.36453,29,A034,1507,SJ,15,329.2515,120.26299999999999
26298,2013-10-04,Qpy,37.12783,-3.36453,9,A034,1507,SJ,3.5,7.39935,11.582999999999998
26299,2013-10-04,Qpy,37.12783,-3.36453,3,A034,1507,SJ,2,0.8476840000000001,1.287
26300,2013-10-04,Qpy,37.12783,-3.36453,8,A034,1507,SJ,3.5,5.8464,9.152
26301,2013-10-04,Qpy,37.12783,-3.36453,5,A034,1507,SJ,3,0.9983500000000001,3.5749999999999997
26302,2013-10-04,Qpy,37.12783,-3.36453,2,A034,1507,SJ,1.1,0.48796720000000016,0.572
26303,2013-10-04,Qpy,37.12783,-3.36453,2,A034,1507,SJ,1.9,0.9184888,0.572
26305,2013-10-04,Qpy,37.12783,-3.36453,6,A034,1507,SJ,3.5,1.0077880000000001,5.148
26306,2013-10-04,Qpy,37.12783,-3.36453,6,A034,1507,SJ,3,0.7301040000000002,5.148
26307,2013-10-04,Qpy,37.12783,-3.36453,3,A034,1507,SJ,1.7,0.6854314,1.287
26308,2013-10-04,Qpy,37.12783,-3.36453,19,A034,1507,SJ,9.5,89.50995,51.623
26309,2013-10-04,Qpy,37.12783,-3.36453,16,A034,1507,SJ,9,60.13440000000001,36.608
26310,2013-10-04,Qpy,37.12783,-3.36453,23,A034,1507,SJ,14,193.2966,75.64699999999999
26311,2013-10-04,Qpy,37.12783,-3.36453,NA,A034,1507,SJ,1.2,NA,NA
26312,2013-10-04,Qpy,37.12783,-3.36453,NA,A034,1507,SJ,1,NA,NA
26314,2013-10-04,Qpy,37.12783,-3.36453,NA,A034,1507,SJ,1.1,NA,NA
26315,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1.5,NA,NA
26316,2013-10-04,Qpy,37.12726,-3.36543,1,A033,1527,SJ,1.3,0.3195,0.143
26317,2013-10-04,Qpy,37.12726,-3.36543,2,A033,1527,SJ,1.7,0.8108584,0.572
26318,2013-10-04,Qpy,37.12726,-3.36543,22,A033,1527,SJ,8,101.0592,69.21199999999999
26319,2013-10-04,Qpy,37.12726,-3.36543,6,A033,1527,SJ,3.5,1.0077880000000001,5.148
26320,2013-10-04,Qpy,37.12726,-3.36543,14,A033,1527,SJ,6,30.693600000000004,28.028
26321,2013-10-04,Qpy,37.12726,-3.36543,2,A033,1527,SJ,1.5,0.7032280000000001,0.572
26322,2013-10-04,Qpy,37.12726,-3.36543,5,A033,1527,SJ,3.5,1.273075,3.5749999999999997
26323,2013-10-04,Qpy,37.12726,-3.36543,21,A033,1527,SJ,6,69.06060000000001,63.062999999999995
26324,2013-10-04,Qpy,37.12726,-3.36543,2,A033,1527,SJ,1.8,0.8646736000000002,0.572
